"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
6.6667,YES
0.3333,YES
0.8,YES
1,YES
1,NO
1,NO
2.4,YES
1,NO
0.8,YES
2.1111,YES
3,YES
1,YES
0.8,YES
0.6667,YES
1,NO
1,NO
1.7143,YES
0,NO
0.8,YES
1,NO
1,YES
2.6053,YES
1,YES
0.8,YES
1,NO
1,NO
0.8333,YES
1,NO
5.625,YES
0.9231,YES
1,NO
2,YES
1.0833,YES
1,YES
1.3333,YES
0.9091,YES
0.8,YES
0.5,YES
2,YES
1,NO
1.2308,YES
0.6667,YES
3.1667,YES
0.9167,NO
0,YES
1,NO
1,YES
1,YES
0.8889,YES
1,YES
0.9474,YES
0.9063,YES
1,NO
0,YES
1.1111,YES
0.8571,YES
0.7778,YES
1,NO
1,YES
0.6667,YES
0.7778,YES
0.75,YES
1,YES
1,NO
0.9474,YES
2.2059,YES
0.9167,YES
1.7333,YES
1,YES
1,NO
0.7143,YES
1,YES
1,NO
1.4,YES
1.08,YES
0.8,YES
1,YES
0,YES
0.2,YES
0.8889,YES
0.9444,YES
1,NO
2.5682,YES
1,NO
0,YES
1,NO
1,YES
0.75,YES
1,YES
0.6667,YES
1,YES
0,YES
1,YES
0.6667,YES
1.4127,YES
1,YES
4.6667,YES
1.25,YES
0.6667,YES
0.9444,NO
0.6667,YES
1,NO
1.3,YES
0.5,YES
1,NO
1,YES
0.6667,YES
1.75,YES
1,NO
1,NO
1,NO
3.1429,YES
0.8571,YES
7.875,YES
0.9091,YES
0,YES
1.5758,YES
3.2222,YES
8,YES
0.6667,NO
1,NO
1,YES
0.963,YES
1,YES
0.8571,YES
1,NO
1,NO
10.3333,YES
1,YES
0.3333,YES
0.8571,YES
0,NO
1,NO
1,NO
0.9333,YES
0.6667,YES
0.9565,YES
0,YES
2.75,YES
1.2222,YES
1,NO
0,YES
1,NO
1,YES
4.5,YES
1,NO
1,NO
0.7143,NO
0.6667,YES
1,NO
0.6,NO
0.8889,YES
0.9333,NO
6,YES
0.5,YES
1,YES
1,NO
1,YES
1,NO
0,YES
1,NO
1,YES
3.8182,YES
4.6667,NO
1,YES
3.4286,YES
5.5,YES
1.4615,NO
1,YES
0.875,YES
0.9444,YES
0.8889,NO
1,NO
0.3333,YES
1.1111,YES
2,YES
4.2308,YES
0.8889,YES
1,YES
2.8333,YES
0.8571,YES
0.75,YES
0.6667,YES
0.3333,YES
1,NO
0,NO
2.4074,YES
2.4,YES
5.7143,YES
1.3871,YES
1,YES
3.875,YES
1,YES
0.9333,YES
1,NO
1,YES
0.6667,YES
1,YES
1,NO
1.2456,YES
2.7895,YES
1.7857,YES
0.8571,YES
1,YES
1.3333,YES
1.2,YES
1,NO
1,YES
0,YES
0.9524,YES
1,YES
1,NO
1,NO
1.5641,YES
1.2143,YES
1,YES
0.8571,YES
0,NO
1.3333,YES
1,YES
0.9412,NO
0,YES
3,YES
1,YES
1,YES
1,NO
1,YES
7.75,YES
1.5,YES
2.4545,YES
0.8571,YES
1,YES
3,NO
1,NO
1,NO
2,YES
1,YES
9.5,YES
1,YES
0,NO
1.75,YES
