"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
1,NO
1.6984,NO
0,YES
0.9524,NO
2.28,YES
1,NO
1,YES
1.6667,NO
0.8571,NO
1.25,NO
4.7059,NO
2.28,YES
0.75,YES
8,NO
0.5,NO
1,NO
2.2727,YES
0.8571,NO
3.5714,NO
1,NO
0.75,NO
1,NO
0.9714,NO
1,NO
1,NO
1,YES
0.6667,NO
0.8571,NO
3.7143,NO
0.5,NO
0.6667,NO
1.0408,NO
1,NO
0,NO
0.7,NO
1.0588,NO
1.6429,YES
1,NO
1,NO
1.1951,NO
0.875,YES
1,NO
1.2727,NO
1,YES
1.8571,YES
1.8824,NO
0.5,NO
0.8571,NO
1,NO
1,NO
1.6,NO
0.8,NO
1.1667,NO
3.1429,NO
0.8,NO
1,NO
1.0909,NO
1,YES
1,NO
1.8,NO
0.6667,NO
1,YES
0,NO
2.6538,NO
1.2333,NO
1,NO
1,NO
2.375,YES
1,YES
1,NO
1.9737,NO
1,YES
0.2,NO
1.5,NO
0.9231,NO
0.5,NO
0,NO
1,NO
0.6667,NO
1.5333,NO
1,NO
3.95,NO
0.8889,NO
0,NO
1,NO
0,NO
1.5,NO
2.4828,YES
1,NO
1.1667,YES
1.5556,NO
1.1389,NO
2.2,NO
0.8889,NO
0.9444,NO
1,NO
1.25,NO
1.1111,NO
0.5,NO
4.6818,NO
0,NO
0.6667,NO
0,NO
1,NO
0,YES
2.2059,NO
1,NO
0,NO
1,NO
1,NO
1,YES
1,NO
2.2,NO
1,YES
1.7778,NO
0.3333,NO
0.5,NO
0.8,NO
1,NO
1,NO
0.6667,NO
1,NO
0,YES
1,NO
0.6667,NO
1.1818,NO
13.3585,NO
0,YES
1,NO
1,NO
1.3333,YES
1.1765,NO
1,NO
0.8,NO
2.8621,NO
1.5,NO
0.5,YES
0.6667,NO
2.8,YES
0.9,YES
1,NO
2.75,NO
1,NO
1,NO
0.8333,YES
0.8571,NO
2.8,NO
1.1667,NO
0,NO
1,NO
1,NO
0.9333,NO
1.0488,YES
0.9565,NO
0.8,NO
0.9091,YES
1,NO
3.3333,YES
0.8,NO
0.9583,NO
1,YES
0.7143,NO
1.3226,YES
1,YES
0.8889,NO
1.1,NO
0.9333,NO
6,NO
0.5,NO
1,NO
1.5714,YES
1.5,NO
0,NO
1,NO
4.6667,NO
1.0222,NO
1,NO
0.8,NO
0,YES
1,NO
0.8889,NO
2.4918,NO
0.6667,NO
1,NO
0.8571,NO
0.9091,NO
0.4,NO
4.6667,NO
1.0429,NO
1,NO
0.6,NO
0.8571,NO
1,NO
1,YES
1.25,NO
1,NO
0.8571,NO
1,NO
1.4,NO
0.8,NO
1,NO
0,NO
3.0244,YES
0,NO
2.25,NO
5.0833,NO
0.3333,NO
1,NO
0.6,YES
0.75,YES
0.5,NO
0,NO
2.2,NO
1,NO
0.8889,NO
1,NO
0.7143,NO
0.8571,NO
0.75,NO
1,NO
1,NO
0.3333,YES
0.5,NO
0.8889,NO
1.1333,NO
1,NO
1,NO
7.5385,NO
0.8571,NO
0,YES
1.1,NO
0.6667,NO
1.0769,YES
0.8,NO
1,NO
1.5,NO
0.8889,NO
0.8889,NO
1,NO
1,NO
2,NO
1,NO
1,NO
1.1304,NO
0.5,NO
1,NO
2.5,NO
1,NO
1,NO
0,NO
1.5581,YES
0.6667,NO
0.625,NO
1,NO
2.9273,NO
2.7895,NO
1.7857,NO
0.8571,NO
1,NO
1.3333,NO
1,NO
1.3333,YES
1,NO
0.8889,NO
0.9091,NO
1,YES
1.6087,NO
1,NO
0.9231,NO
2.65,NO
2.5,NO
0.5,NO
1,NO
1,NO
1,NO
0.8,NO
0.8,NO
0.8,NO
4.7,NO
0.8571,NO
1,YES
1.6,NO
0,YES
2,NO
1,NO
1,NO
0.3333,NO
0,NO
0.8,NO
1,NO
0.9091,NO
1,YES
1.697,YES
1,NO
1,NO
0.8333,NO
1,NO
1,YES
0.6667,NO
0.8889,NO
1,YES
1.0789,NO
0.96,NO
0.8,NO
1.2273,NO
1,NO
0.75,NO
1.2,NO
2.2,NO
1,NO
0.3333,NO
1,NO
0.8,NO
0.9474,NO
1,YES
0.5556,NO
0.8571,NO
1,NO
1,NO
0.8571,NO
7.1111,NO
0.8889,NO
0.9474,NO
4.0435,NO
1,YES
1.7333,NO
1,NO
1,YES
1,NO
1,NO
0.8,NO
5,NO
0.8889,NO
1,NO
1.5714,YES
1,NO
3.1667,NO
0.5,YES
0.9091,NO
0.3333,NO
2.2857,NO
1.0625,YES
0.8,NO
1,YES
2,NO
1,NO
1,NO
0,YES
0,NO
0.7143,NO
0.9091,NO
0.9524,NO
1.6,NO
1,NO
1,NO
1.2308,NO
0.75,NO
0,YES
0.6667,NO
1,NO
1,NO
2.2353,NO
1,NO
1,NO
0.8889,NO
0.6667,NO
0.6667,NO
0.7143,NO
1,NO
1,NO
0.5,NO
1,YES
1,NO
2.48,NO
0,NO
1,NO
0.6667,NO
1.3,NO
1,NO
1,NO
0,NO
0.9412,NO
1.9516,YES
1,NO
0.8571,NO
1.2581,NO
0.6667,NO
1,NO
1,NO
1,NO
1,YES
0.5,NO
1,NO
2.2727,YES
1.25,NO
0.6667,NO
0.6667,NO
1,NO
0.6667,NO
1,NO
1,NO
1.0769,YES
1,NO
0.6667,NO
1,NO
0.9565,NO
0.9231,NO
0.2,YES
1,NO
0.963,NO
0.9545,NO
0.6667,NO
0,YES
0.8889,NO
1.3871,NO
1,NO
1,NO
1,NO
1.5641,NO
1,NO
5.625,NO
1,NO
1.2727,NO
0.8333,NO
1,NO
1,NO
5.5,NO
1.4615,NO
1,YES
0.75,NO
1,NO
0.7143,NO
0.3333,NO
1,NO
4.1538,YES
0.9231,NO
0.6667,NO
1,NO
0.9333,NO
1.0606,YES
