"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
1,NO
0.5,NO
3.125,NO
2.25,NO
0.8,NO
5.0833,YES
0.5,NO
0.6,NO
2.5,NO
1.6667,NO
1.1667,YES
1.625,NO
0.5,NO
1,NO
1.2857,YES
0.75,NO
1.3333,NO
0.3333,NO
1.4444,NO
3,NO
0.6,NO
1.2308,YES
1.4211,NO
0.8571,NO
2.25,YES
1,NO
2,NO
1.25,NO
2.1,YES
0.8,NO
2.8333,YES
1.2857,YES
1.75,NO
1.3333,YES
0.75,YES
1,NO
0.6667,NO
1.8333,YES
1,NO
1,YES
1.65,YES
0.5,NO
2.1579,NO
1.7,NO
1.7,YES
1,NO
2.5,NO
0.8,NO
2.1429,YES
0,NO
0,NO
0.875,NO
1.4,NO
1,YES
1.75,NO
0.8571,NO
0.7143,YES
1,NO
0.5,NO
0,NO
2.3846,YES
1,NO
2.5,NO
2,NO
1.8333,NO
2.4211,YES
0.8,NO
0.75,NO
1.4,YES
0.5,NO
0.8462,NO
1.5,NO
2,NO
2.7692,NO
3.2273,YES
0.8333,NO
0.8,YES
0.6667,NO
1.6429,YES
1.75,NO
1.1429,NO
1,NO
1,NO
0.75,NO
1.4,NO
1.8,NO
1,NO
1,NO
1.75,YES
6.25,YES
1,NO
0.5,NO
2,NO
1.2,NO
1,NO
1,NO
1.4,NO
1.5,NO
1.6,NO
1.7143,YES
1.4,NO
1,NO
3,YES
1.5,NO
1,NO
1.6667,NO
0.5,NO
2.5714,YES
0.5,NO
0.75,NO
0.75,NO
1.3333,YES
0.75,NO
1.5,NO
1.5,NO
1,NO
1.1429,NO
1.1429,NO
1.25,NO
0,NO
0.6667,NO
2,YES
1.2222,YES
1.4,YES
2,NO
2.1667,YES
0.8333,NO
1,NO
0,NO
1,YES
0,NO
1,NO
0.8,NO
1,NO
0.5,NO
1.6429,YES
2,YES
1.5,NO
1,NO
2.7692,YES
0.6,NO
1.25,NO
0.8,NO
0.6667,NO
1,YES
0.5,NO
2,NO
2,NO
0.9474,YES
2,YES
0.8333,NO
1,NO
1.125,YES
0,NO
2.5,YES
1.25,NO
2,YES
1,NO
3,NO
2.1,NO
1.4,YES
1.25,YES
2.8,NO
1.5,NO
1.6667,NO
0.5,YES
2.7143,NO
0.5,NO
1.7,NO
1.4375,YES
0.75,NO
1.5,NO
1.5,NO
1,NO
0,NO
0.6667,NO
0.6667,NO
1.75,NO
1.1429,NO
1,NO
1,YES
0.75,YES
1.4,NO
1.4444,NO
3,NO
1,NO
6.25,NO
1.75,YES
2.9,YES
1,NO
3.125,NO
0.8,NO
2,NO
3.9444,YES
0.5,NO
0.8333,NO
2.6667,NO
1.6667,NO
0.75,NO
0.8571,NO
2.25,YES
1,NO
1.2,YES
1.4,NO
1.913,YES
1.8519,YES
1,NO
2,NO
1.8333,NO
0.5,NO
1,NO
2.3333,YES
1.4,YES
1.9,NO
1.75,YES
1.4,NO
3,YES
0.75,YES
1,NO
1,NO
1.375,YES
1.8947,YES
0.75,NO
2,YES
1,NO
2.5,NO
0.8,NO
2.08,YES
0.875,NO
1,NO
0.8571,NO
1.1667,NO
1.5455,YES
0.5,NO
1,YES
1,YES
0.75,NO
1.3333,NO
1.6923,YES
1,NO
1,NO
0.6,NO
1.3333,YES
1.3636,YES
2.375,YES
1,YES
0.8571,YES
0.5,YES
1.125,YES
0.8,YES
0.8235,YES
2.5,YES
0.8333,YES
2,YES
1.1053,YES
1.8333,YES
0.8,YES
0.5,YES
1.6,YES
1.6,YES
1,YES
2.1,YES
1.5556,YES
1,YES
1,NO
1,YES
0,YES
1.4,YES
3,YES
2.7143,YES
1.85,YES
0.75,YES
1,YES
0.8,YES
0.6667,YES
0,YES
0.8571,YES
0.5,YES
3.3333,YES
2,NO
0.8571,YES
1,NO
1.1429,YES
0.5,NO
1.6,YES
1,YES
1.5294,YES
1,YES
0.75,YES
1.4,YES
1,YES
3,YES
1.5,YES
1.35,YES
3.3333,YES
1,YES
0.5,YES
0.8261,YES
2,NO
1,YES
1,YES
1.625,YES
0.7143,YES
1.7857,YES
0.5,YES
0.5,NO
1.0833,YES
1,YES
1.25,YES
0.3333,YES
1.45,YES
1,YES
3.2,YES
1,YES
1.6667,YES
1.7273,YES
0.8333,YES
0.5,YES
1,YES
1.7,YES
1.875,YES
1.2667,YES
0.75,YES
2.0545,YES
1.25,YES
1.1429,YES
1,YES
4.0625,YES
0.75,YES
2,YES
1.6667,NO
1,YES
1.125,YES
1.2,YES
0.5,YES
0.75,YES
0.75,YES
1.3333,YES
1.4444,YES
1,YES
4.75,YES
2.9,YES
1.4167,YES
1.6667,YES
0.75,YES
0.5,NO
3.2069,YES
0.75,YES
0.8,YES
0.95,NO
2.3077,YES
0.5,YES
1,YES
1,YES
1.92,YES
1.56,YES
0.6667,YES
0,YES
2.6667,YES
1,YES
0.75,YES
1,YES
1.4167,YES
0.5,NO
1.3333,YES
1,YES
0.75,YES
0.5,YES
1,YES
0.6667,YES
1.5,YES
0.8,YES
1,YES
1.4762,YES
0.8,YES
1.5,YES
1.5,YES
0.875,YES
0.6667,YES
2,YES
1.5714,YES
1.2,YES
1,YES
0.6,YES
0,YES
1.6667,YES
0.5,YES
1.8462,YES
1,YES
1,YES
2.375,YES
1,YES
1.0952,YES
0,YES
1,YES
1.25,YES
1.5,YES
2.125,YES
2,NO
2,YES
1.4,YES
0.9412,YES
0.5,NO
2.5,YES
1.5,YES
1.125,YES
1,NO
0,YES
1,YES
1.25,YES
2.3333,YES
3,YES
1.9,YES
1.75,NO
0.8571,YES
1.5,YES
2.8,YES
1.5,YES
1.3,YES
1.2857,YES
0.5,YES
0.9412,YES
0.5,YES
1.6154,YES
1.5238,YES
0,YES
0.8333,YES
1,YES
1.1429,YES
1.2,YES
1,YES
1,YES
2.6667,YES
0.6667,YES
0.5,YES
