"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
1.2727,NO
1.6429,YES
0.6667,NO
1.4167,NO
0.8333,NO
1.8,NO
5.25,NO
0.8125,NO
1.25,NO
2.6471,YES
1.4444,NO
0.6667,YES
1.1,NO
1.4118,YES
1.6,NO
1.9,NO
1.2273,YES
1.2,NO
0.75,NO
1,NO
1,NO
1,NO
1.0455,YES
1,NO
0.8571,NO
1,NO
5.8696,NO
1.25,NO
0.6667,NO
0.75,NO
0.6667,NO
0,NO
1,NO
1.4286,NO
1.75,YES
1.6923,NO
2.1429,YES
1,YES
2.4444,NO
0.8,NO
0.6667,NO
1.9259,YES
1.9,NO
2.2917,NO
1.5,NO
1.3571,NO
2,NO
5,NO
0.5,NO
1,NO
1.2,NO
1.5833,NO
0.5,NO
1,YES
0,NO
2.1111,NO
1.3043,NO
1.2143,NO
2.2,NO
0.6667,NO
1,NO
1,NO
1.9091,NO
0.6,NO
0.75,NO
0.8889,YES
0.7273,NO
1,NO
0.6,NO
1.25,NO
0.9231,NO
1.25,NO
0.8333,NO
1,NO
1.625,YES
1.8095,YES
1,NO
1,NO
1.5775,YES
0.75,NO
1.875,NO
5.3333,NO
1.2222,NO
2,NO
0,NO
1.1613,NO
0.8571,NO
0.6667,NO
0.8,NO
1,NO
4.2,YES
2.875,NO
0.8333,NO
0.75,NO
0.5,NO
1.125,NO
1.0526,NO
1,NO
1,NO
2.4211,NO
1.2632,YES
2,NO
1.4286,YES
3.2,NO
0.75,NO
1.25,NO
1,NO
0.7273,NO
1,NO
0.75,NO
4,NO
1,NO
0.8333,NO
1.3571,NO
1.4211,YES
0.6667,NO
1,NO
1.1429,NO
0.75,NO
1.375,NO
1.5231,NO
0.6429,NO
2.7857,YES
1.75,NO
1.4444,NO
1.5714,NO
0.8,NO
0.7692,NO
1.375,NO
1.1613,NO
0.8,NO
1.25,NO
0.5,NO
0.8333,NO
2.4667,YES
1.4286,NO
1.2692,YES
0.6667,NO
2.4211,NO
0.8333,YES
0.5,NO
2.2692,NO
0.6667,NO
3.3333,NO
1.4444,NO
0.75,NO
1,NO
1,NO
1.2857,NO
1,NO
1.25,NO
6.087,NO
1.2,NO
1,YES
0.5,NO
0,NO
1.8,NO
0.75,NO
1.6667,YES
1.5,NO
0.75,NO
0.8333,NO
1.1,NO
0.6,NO
1.4444,NO
1.8571,YES
1,YES
1,NO
1,NO
1,NO
1.25,NO
1.4091,NO
1.375,NO
1,NO
1,NO
