"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
0.5,YES
4.7619,NO
1,NO
1.7679,YES
0.6,NO
1,YES
0.8889,NO
2.8,NO
0,YES
1,YES
1,NO
0.8571,YES
1.5,NO
3.3571,YES
1.3636,YES
0.75,NO
3.6098,NO
0.75,NO
0.9091,NO
2.0909,NO
1.0417,YES
2.5,YES
2.766,YES
1,NO
0,NO
1.7143,NO
0.8889,YES
0,NO
1.95,NO
2.6316,NO
1,NO
0.5,NO
0.9,YES
1,YES
1.2759,YES
0.6667,NO
0.7143,YES
0,NO
2,YES
1.8,NO
1,NO
0.9333,YES
0.6667,YES
0,NO
1,NO
0.6667,NO
0.6667,NO
1,YES
0.3333,NO
0.8333,NO
0.8889,NO
0,YES
0.3333,NO
2.2,NO
0,NO
1,YES
1.6929,YES
1.0606,YES
2.25,NO
1,NO
0.75,NO
1,YES
0,YES
1,YES
0.9167,YES
1,YES
0.6667,NO
3.3333,NO
1,YES
0.8,NO
0.75,NO
1.9333,YES
1.1429,NO
0,YES
0,YES
0.8889,NO
1,YES
0,YES
1.4,NO
1,NO
4.4167,YES
1,NO
1.3333,NO
0.8333,YES
0.3333,YES
1,NO
0,YES
4.0435,NO
1,YES
0.875,NO
1,NO
1,YES
2.2,NO
1,YES
0.3333,NO
0.5,NO
0.8,YES
1,NO
1,NO
0.3333,YES
0.5,NO
1,YES
3.5,NO
2.2,NO
0.8333,YES
1,YES
0,YES
1,YES
1,YES
1.0488,YES
1,NO
2.5,NO
1.48,YES
1,YES
1.3333,YES
3.1667,NO
1,NO
1.9167,YES
1,YES
1,NO
4.7,NO
1.2581,YES
1,NO
4.8,NO
1.5,NO
2.25,NO
1,YES
1.5,YES
1.5556,YES
1,YES
1,YES
3,NO
4.0526,YES
1,NO
0.5,NO
0.6667,NO
2.6364,NO
1,NO
0.5,YES
1,YES
1.1603,YES
1,NO
1,YES
0.6667,NO
2.7727,YES
0,YES
1.4167,YES
0.75,NO
